id;name;url;difficulty;category;is_premium
1146;Snapshot Array;https://leetcode.com/problems/snapshot-array;Medium;Hash Table;false
1152;Analyze User Website Visit Pattern;https://leetcode.com/problems/analyze-user-website-visit-pattern;Medium;Hash Table;true
1153;String Transforms Into Another String;https://leetcode.com/problems/string-transforms-into-another-string;Hard;Hash Table;true
1156;Swap For Longest Repeated Character Substring;https://leetcode.com/problems/swap-for-longest-repeated-character-substring;Medium;Hash Table;false
1160;Find Words That Can Be Formed by Characters;https://leetcode.com/problems/find-words-that-can-be-formed-by-characters;Easy;Hash Table;false
1165;Single-Row Keyboard;https://leetcode.com/problems/single-row-keyboard;Easy;Hash Table;true
1166;Design File System;https://leetcode.com/problems/design-file-system;Medium;Hash Table;true
1169;Invalid Transactions;https://leetcode.com/problems/invalid-transactions;Medium;Hash Table;false
1170;Compare Strings by Frequency of the Smallest Character;https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character;Medium;Hash Table;false
1171;Remove Zero Sum Consecutive Nodes from Linked List;https://leetcode.com/problems/remove-zero-sum-consecutive-nodes-from-linked-list;Medium;Hash Table;false
1172;Dinner Plate Stacks;https://leetcode.com/problems/dinner-plate-stacks;Hard;Hash Table;false
1177;Can Make Palindrome from Substring;https://leetcode.com/problems/can-make-palindrome-from-substring;Medium;Hash Table;false
1178;Number of Valid Words for Each Puzzle;https://leetcode.com/problems/number-of-valid-words-for-each-puzzle;Hard;Hash Table;false
1181;Before and After Puzzle;https://leetcode.com/problems/before-and-after-puzzle;Medium;Hash Table;true
1189;Maximum Number of Balloons;https://leetcode.com/problems/maximum-number-of-balloons;Easy;Hash Table;false
1198;Find Smallest Common Element in All Rows;https://leetcode.com/problems/find-smallest-common-element-in-all-rows;Medium;Hash Table;true
1202;Smallest String With Swaps;https://leetcode.com/problems/smallest-string-with-swaps;Medium;Hash Table;false
1207;Unique Number of Occurrences;https://leetcode.com/problems/unique-number-of-occurrences;Easy;Hash Table;false
1213;Intersection of Three Sorted Arrays;https://leetcode.com/problems/intersection-of-three-sorted-arrays;Easy;Hash Table;true
1218;Longest Arithmetic Subsequence of Given Difference;https://leetcode.com/problems/longest-arithmetic-subsequence-of-given-difference;Medium;Hash Table;false
1224;Maximum Equal Frequency;https://leetcode.com/problems/maximum-equal-frequency;Hard;Hash Table;false
1244;Design A Leaderboard;https://leetcode.com/problems/design-a-leaderboard;Medium;Hash Table;true
1248;Count Number of Nice Subarrays;https://leetcode.com/problems/count-number-of-nice-subarrays;Medium;Hash Table;false
1257;Smallest Common Region;https://leetcode.com/problems/smallest-common-region;Medium;Hash Table;true
1258;Synonymous Sentences;https://leetcode.com/problems/synonymous-sentences;Medium;Hash Table;true
1261;Find Elements in a Contaminated Binary Tree;https://leetcode.com/problems/find-elements-in-a-contaminated-binary-tree;Medium;Hash Table;false
1275;Find Winner on a Tic Tac Toe Game;https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game;Easy;Hash Table;false
1282;Group the People Given the Group Size They Belong To;https://leetcode.com/problems/group-the-people-given-the-group-size-they-belong-to;Medium;Hash Table;false
1284;Minimum Number of Flips to Convert Binary Matrix to Zero Matrix;https://leetcode.com/problems/minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix;Hard;Hash Table;false
1296;Divide Array in Sets of K Consecutive Numbers;https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers;Medium;Hash Table;false
1297;Maximum Number of Occurrences of a Substring;https://leetcode.com/problems/maximum-number-of-occurrences-of-a-substring;Medium;Hash Table;false
1311;Get Watched Videos by Your Friends;https://leetcode.com/problems/get-watched-videos-by-your-friends;Medium;Hash Table;false
